Url,BathroomCount,BedroomCount,ConstructionYear,District,FloodingZone,Furnished,Garden,GardenArea,Kitchen,LivingArea,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11477411,1.0,1,0.0,20.0,8.0,0.0,0.0,0.0,4.0,59.0,0.0,2.0,13.0,2500,235000,11477411,5,0,0.0,1.0,4.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/courcelles/6180/11477354,1.0,4,0.0,7.0,8.0,0.0,0.0,0.0,4.0,182.0,0.0,2.0,7.0,6180,209000,11477354,1,1,0.0,1.0,3.0,11,250.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/hombeek/2811/20004136,2.0,5,1899.0,20.0,8.0,0.0,1.0,473.0,4.0,223.0,0.0,4.0,11.0,2811,495000,20004136,5,0,0.0,0.0,3.0,11,639.0,0.0,0.0,3.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20004130,2.0,2,1988.0,5.0,8.0,0.0,0.0,0.0,6.0,105.0,0.0,0.0,13.0,8300,2375000,20004130,0,0,0.0,0.0,5.0,0,0.0,1.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20004122,1.0,2,1967.0,5.0,8.0,0.0,0.0,0.0,6.0,79.0,0.0,2.0,13.0,8300,2295000,20004122,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/20004082,1.0,4,1900.0,24.0,8.0,0.0,1.0,1780.0,6.0,250.0,0.0,4.0,10.0,1400,545000,20004082,4,1,0.0,0.0,3.0,15,2130.0,0.0,1.0,0.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20004072,1.0,1,1968.0,6.0,8.0,0.0,0.0,0.0,2.0,67.0,0.0,2.0,0.0,1170,250000,20004072,3,2,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20004060,0.0,3,0.0,18.0,8.0,1.0,0.0,0.0,5.0,100.0,0.0,3.0,10.0,4000,280000,20004060,9,1,0.0,2.0,3.0,11,100.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/knokke-heist/8300/20004048,2.0,2,1999.0,5.0,8.0,0.0,0.0,0.0,6.0,114.0,90.0,2.0,14.0,8300,1250,20004048,0,0,0.0,1.0,5.0,0,0.0,0.0,1.0,2.0,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/kontich/2550/20004043,1.0,2,2008.0,1.0,8.0,0.0,0.0,0.0,2.0,87.0,0.0,2.0,13.0,2550,250000,20004043,5,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/20004022,1.0,4,0.0,14.0,8.0,0.0,0.0,0.0,4.0,175.0,0.0,3.0,11.0,3580,299000,20004022,2,0,0.0,0.0,3.0,11,430.0,0.0,0.0,0.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/11477349,1.0,2,2016.0,8.0,8.0,0.0,0.0,0.0,4.0,77.0,0.0,2.0,14.0,9200,275000,11477349,7,0,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11477345,1.0,3,1949.0,0.0,8.0,0.0,0.0,0.0,6.0,140.0,0.0,3.0,10.0,9300,320000,11477345,7,0,0.0,0.0,3.0,11,153.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11477343,1.0,3,1967.0,6.0,8.0,0.0,0.0,0.0,2.0,102.0,0.0,2.0,7.0,1080,229000,11477343,3,2,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11477341,2.0,3,1960.0,6.0,8.0,0.0,0.0,0.0,6.0,160.0,0.0,2.0,0.0,1070,360000,11477341,3,2,0.0,1.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/11477328,2.0,4,2004.0,1.0,8.0,0.0,1.0,3100.0,6.0,340.0,0.0,4.0,13.0,2950,945000,11477328,5,0,0.0,0.0,3.0,11,3341.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/11477322,4.0,4,1979.0,5.0,8.0,0.0,1.0,617.0,6.0,154.0,0.0,4.0,14.0,8300,2395000,11477322,0,0,0.0,3.0,5.0,23,617.0,0.0,1.0,4.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/11477319,2.0,4,1986.0,5.0,8.0,0.0,1.0,756.0,6.0,214.0,0.0,3.0,13.0,8300,1495000,11477319,0,0,0.0,2.0,5.0,23,756.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/11477317,1.0,3,1918.0,5.0,8.0,0.0,0.0,0.0,6.0,90.0,0.0,2.0,13.0,8000,349000,11477317,0,0,0.0,1.0,5.0,11,60.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/wemmel/1780/11477303,1.0,1,1983.0,13.0,8.0,0.0,0.0,0.0,5.0,116.0,0.0,0.0,11.0,1780,297000,11477303,6,0,0.0,0.0,5.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-rent/etterbeek/1040/11477290,1.0,1,1940.0,6.0,8.0,0.0,0.0,0.0,6.0,78.0,40.0,2.0,10.0,1040,1200,11477290,3,2,0.0,0.0,3.0,0,0.0,0.0,0.0,2.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/boom/2850/11477277,1.0,3,1918.0,1.0,8.0,0.0,0.0,0.0,4.0,165.0,0.0,2.0,13.0,2850,365000,11477277,5,0,0.0,0.0,3.0,11,160.0,0.0,0.0,0.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/saint-nicolas/4420/20004011,1.0,4,1988.0,18.0,8.0,0.0,1.0,32.0,4.0,100.0,0.0,2.0,13.0,4420,239000,20004011,9,1,0.0,1.0,5.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20004000,3.0,4,0.0,5.0,8.0,0.0,0.0,0.0,6.0,242.0,0.0,3.0,13.0,8300,2375000,20004000,0,0,0.0,0.0,5.0,23,330.0,0.0,1.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/watermael-boitsfort/1170/20003995,2.0,4,0.0,6.0,8.0,0.0,0.0,0.0,4.0,150.0,1.0,2.0,7.0,1170,2750,20003995,3,2,0.0,1.0,5.0,11,0.0,0.0,1.0,3.0,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2600/20003979,1.0,2,1978.0,1.0,8.0,0.0,0.0,0.0,4.0,126.0,0.0,2.0,13.0,2600,295000,20003979,5,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1541/20003976,2.0,7,0.0,13.0,8.0,0.0,0.0,0.0,2.0,341.0,0.0,2.0,3.0,1541,275000,20003976,6,0,0.0,0.0,1.0,11,220.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20003962,1.0,4,1951.0,0.0,1.0,0.0,0.0,0.0,4.0,200.0,0.0,2.0,11.0,9500,250000,20003962,7,0,0.0,0.0,3.0,16,500.0,0.0,0.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/waregem/8791/20003950,1.0,3,0.0,16.0,8.0,0.0,0.0,0.0,4.0,320.0,0.0,2.0,7.0,8791,295000,20003950,0,0,0.0,0.0,3.0,16,818.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1541/20003922,2.0,7,0.0,13.0,8.0,0.0,0.0,0.0,2.0,341.0,0.0,2.0,3.0,1541,275000,20003922,6,0,0.0,0.0,1.0,16,220.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/waregem/8791/20003905,1.0,3,0.0,16.0,8.0,0.0,0.0,0.0,4.0,320.0,0.0,2.0,7.0,8791,295000,20003905,0,0,0.0,0.0,3.0,11,818.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20003893,1.0,4,1951.0,0.0,1.0,0.0,0.0,0.0,4.0,200.0,0.0,2.0,11.0,9500,250000,20003893,7,0,0.0,0.0,3.0,11,500.0,0.0,0.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/11477241,2.0,4,1970.0,1.0,8.0,0.0,0.0,0.0,6.0,275.0,0.0,4.0,13.0,2950,765000,11477241,5,0,0.0,0.0,3.0,23,777.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477222,2.0,4,1990.0,6.0,8.0,0.0,0.0,0.0,6.0,118.0,0.0,2.0,7.0,1180,395000,11477222,3,2,0.0,1.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477217,2.0,2,2022.0,6.0,8.0,0.0,1.0,9.0,6.0,138.0,0.0,0.0,13.0,1180,735000,11477217,3,2,0.0,0.0,3.0,10,0.0,0.0,1.0,3.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477216,2.0,2,2022.0,6.0,8.0,0.0,1.0,73.0,6.0,108.0,0.0,0.0,13.0,1180,635000,11477216,3,2,0.0,0.0,3.0,10,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477212,1.0,0,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,32.0,0.0,0.0,13.0,1180,265000,11477212,3,2,0.0,0.0,3.0,9,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477211,1.0,0,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,13.0,1180,280000,11477211,3,2,0.0,0.0,3.0,9,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477209,1.0,1,2022.0,6.0,8.0,0.0,1.0,24.0,6.0,66.0,0.0,0.0,13.0,1180,350000,11477209,3,2,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477208,1.0,0,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,13.0,1180,275000,11477208,3,2,0.0,0.0,3.0,9,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477205,2.0,2,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,113.0,0.0,0.0,13.0,1180,645000,11477205,3,2,0.0,0.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477203,2.0,2,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,97.0,0.0,0.0,13.0,1180,595000,11477203,3,2,0.0,0.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477201,2.0,2,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,113.0,0.0,0.0,13.0,1180,635000,11477201,3,2,0.0,0.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477199,1.0,1,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,77.0,0.0,0.0,13.0,1180,405000,11477199,3,2,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477197,1.0,0,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,13.0,1180,275000,11477197,3,2,0.0,0.0,3.0,9,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477195,0.0,1,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,68.0,0.0,0.0,13.0,1180,385000,11477195,3,2,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477194,2.0,2,2022.0,6.0,8.0,0.0,0.0,0.0,6.0,140.0,0.0,0.0,13.0,1180,980000,11477194,3,2,0.0,0.0,3.0,19,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477191,2.0,2,2022.0,6.0,8.0,0.0,1.0,52.0,6.0,107.0,0.0,0.0,13.0,1180,650000,11477191,3,2,0.0,0.0,3.0,6,0.0,0.0,1.0,3.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20003848,0.0,3,0.0,18.0,8.0,0.0,0.0,0.0,4.0,150.0,0.0,2.0,11.0,4100,270000,20003848,9,1,9.0,2.0,4.0,11,140.0,0.0,1.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/aalst/9310/20003842,1.0,5,0.0,0.0,8.0,0.0,1.0,1.0,5.0,178.0,0.0,3.0,11.0,9310,495000,20003842,7,0,1.0,0.0,5.0,11,585.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20003835,1.0,2,1964.0,1.0,8.0,0.0,0.0,0.0,4.0,79.0,0.0,2.0,13.0,2020,214500,20003835,5,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20003831,2.0,3,2008.0,6.0,8.0,1.0,1.0,25.0,6.0,97.0,0.0,4.0,11.0,1160,465000,20003831,3,2,0.0,0.0,5.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-rent/elsene/1050/20003825,1.0,2,1997.0,6.0,8.0,0.0,0.0,0.0,5.0,100.0,155.0,3.0,11.0,1050,1650,20003825,3,2,0.0,0.0,4.0,0,0.0,0.0,1.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20003824,1.0,4,2005.0,1.0,8.0,0.0,0.0,0.0,4.0,183.0,0.0,2.0,13.0,2640,525000,20003824,5,0,0.0,0.0,5.0,21,194.0,0.0,0.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/oudergem/1160/20003817,1.0,3,0.0,6.0,8.0,0.0,1.0,100.0,6.0,156.0,0.0,2.0,10.0,1160,1700,20003817,3,2,0.0,0.0,3.0,11,195.0,0.0,1.0,2.0,1,1
https://www.immoweb.be/en/classified/house/for-sale/pelt/3900/20003798,1.0,5,1975.0,19.0,8.0,0.0,0.0,0.0,4.0,281.0,0.0,4.0,3.0,3900,549000,20003798,2,0,0.0,0.0,3.0,11,1538.0,0.0,0.0,0.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11477172,1.0,0,2022.0,6.0,8.0,0.0,1.0,32.0,6.0,38.0,0.0,0.0,13.0,1180,300000,11477172,3,2,0.0,0.0,3.0,9,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-rent/bruxelles/1000/11477168,1.0,1,1925.0,6.0,8.0,0.0,0.0,0.0,4.0,52.0,1.0,2.0,0.0,1000,950,11477168,3,2,0.0,1.0,5.0,0,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11477159,1.0,2,2010.0,1.0,8.0,0.0,1.0,20.0,5.0,91.0,0.0,3.0,13.0,2660,289000,11477159,5,0,0.0,0.0,3.0,10,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/11477158,2.0,3,0.0,16.0,8.0,0.0,0.0,0.0,6.0,269.0,0.0,2.0,11.0,8790,698000,11477158,0,0,0.0,0.0,3.0,11,862.0,0.0,0.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/11477164,1.0,3,2018.0,29.0,8.0,0.0,1.0,100.0,6.0,167.0,0.0,3.0,14.0,8870,389000,11477164,0,0,0.0,0.0,5.0,11,220.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/linkebeek/1630/11477118,3.0,4,0.0,13.0,8.0,0.0,1.0,680.0,6.0,289.0,320.0,4.0,10.0,1630,4500,11477118,6,0,0.0,0.0,4.0,11,2500.0,0.0,1.0,3.0,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11477105,1.0,3,1957.0,6.0,8.0,0.0,0.0,0.0,4.0,185.0,0.0,2.0,10.0,1050,740000,11477105,3,2,0.0,1.0,5.0,0,0.0,0.0,1.0,3.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/jodoigne/1370/11477103,1.0,2,0.0,24.0,6.0,0.0,0.0,0.0,2.0,80.0,0.0,4.0,10.0,1370,239000,11477103,4,1,0.0,1.0,3.0,11,954.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-bij-dendermonde/9200/20003777,1.0,3,0.0,8.0,8.0,0.0,0.0,0.0,6.0,153.0,0.0,2.0,11.0,9200,375000,20003777,7,0,0.0,0.0,5.0,11,0.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/20003774,1.0,4,0.0,1.0,8.0,0.0,1.0,205.0,4.0,180.0,0.0,2.0,10.0,2845,349000,20003774,5,0,0.0,0.0,0.0,11,277.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20003767,1.0,2,2024.0,16.0,8.0,0.0,0.0,0.0,7.0,99.0,0.0,2.0,16.0,8790,370000,20003767,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20003769,1.0,3,2024.0,16.0,8.0,0.0,0.0,0.0,7.0,134.0,0.0,3.0,16.0,8790,545000,20003769,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20003768,1.0,2,2024.0,16.0,8.0,0.0,0.0,0.0,7.0,92.0,0.0,3.0,16.0,8790,365000,20003768,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20003770,1.0,3,2024.0,16.0,8.0,0.0,0.0,0.0,7.0,139.0,0.0,3.0,16.0,8790,525000,20003770,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20003764,1.0,2,2024.0,16.0,8.0,0.0,1.0,60.0,7.0,109.0,0.0,3.0,16.0,8790,360000,20003764,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20003760,1.0,1,2024.0,16.0,8.0,0.0,1.0,43.0,7.0,80.0,0.0,2.0,16.0,8790,295000,20003760,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/jurbise/7050/20003728,1.0,3,1988.0,21.0,8.0,0.0,1.0,600.0,6.0,189.0,0.0,4.0,11.0,7050,385000,20003728,1,1,0.0,0.0,5.0,23,1255.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20003726,1.0,2,2013.0,6.0,8.0,0.0,0.0,0.0,4.0,84.0,0.0,2.0,11.0,1030,285000,20003726,3,2,0.0,1.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/20003724,1.0,2,0.0,31.0,8.0,0.0,0.0,0.0,4.0,150.0,0.0,2.0,13.0,7100,239000,20003724,1,1,0.0,0.0,5.0,16,120.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/20003706,2.0,4,1977.0,13.0,8.0,0.0,1.0,500.0,6.0,240.0,0.0,4.0,3.0,1770,495000,20003706,6,0,0.0,0.0,1.0,11,851.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/beersel/1652/11477080,1.0,1,2017.0,13.0,8.0,0.0,0.0,0.0,4.0,77.0,0.0,2.0,15.0,1652,1050,11477080,6,0,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/lichtervelde/8810/11476993,1.0,3,2016.0,29.0,8.0,0.0,1.0,125.0,6.0,169.0,0.0,3.0,14.0,8810,385000,11476993,0,0,0.0,0.0,5.0,11,308.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/11476977,1.0,2,1948.0,1.0,8.0,0.0,0.0,0.0,6.0,81.0,0.0,2.0,11.0,2600,245000,11476977,5,0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20003702,1.0,2,1981.0,6.0,8.0,0.0,1.0,50.0,4.0,103.0,0.0,0.0,7.0,1180,395000,20003702,3,2,0.0,0.0,3.0,10,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20003699,1.0,1,1950.0,0.0,8.0,0.0,0.0,0.0,4.0,50.0,0.0,2.0,3.0,9400,89000,20003699,7,0,0.0,0.0,1.0,11,30.0,0.0,0.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/lier-koningshooikt/2500/20003697,1.0,3,1963.0,20.0,8.0,0.0,0.0,0.0,4.0,160.0,0.0,4.0,3.0,2500,395000,20003697,5,0,0.0,0.0,0.0,11,905.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/20003696,1.0,2,2017.0,1.0,8.0,0.0,0.0,0.0,6.0,80.0,0.0,2.0,14.0,2950,369000,20003696,5,0,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/jette/1090/20003690,2.0,4,1925.0,6.0,8.0,0.0,1.0,120.0,6.0,320.0,0.0,2.0,0.0,1090,850000,20003690,3,2,0.0,12.0,3.0,11,310.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/20003683,1.0,4,2020.0,20.0,8.0,0.0,0.0,0.0,4.0,159.0,0.0,3.0,14.0,2860,588000,20003683,5,0,0.0,0.0,3.0,11,284.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/20003672,1.0,3,1918.0,13.0,6.0,0.0,0.0,0.0,2.0,121.0,0.0,2.0,11.0,1850,279000,20003672,6,0,0.0,0.0,3.0,6,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/20003670,1.0,3,1918.0,13.0,6.0,0.0,0.0,0.0,2.0,121.0,0.0,2.0,11.0,1850,279000,20003670,6,0,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/tubize/1480/20003651,1.0,2,1962.0,24.0,8.0,0.0,1.0,100.0,4.0,161.0,0.0,2.0,10.0,1480,295000,20003651,4,1,0.0,0.0,3.0,11,270.0,0.0,1.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20003650,0.0,2,1918.0,1.0,8.0,0.0,0.0,0.0,2.0,120.0,0.0,3.0,3.0,2650,269000,20003650,5,0,0.0,1.0,1.0,11,199.0,0.0,0.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/20003655,1.0,4,1971.0,8.0,8.0,0.0,1.0,1400.0,4.0,215.0,0.0,4.0,3.0,9290,825000,20003655,7,0,0.0,1.0,3.0,11,1685.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20003644,1.0,2,1969.0,7.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,2.0,13.0,6000,125000,20003644,1,1,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/finnevaux/5560/20003640,1.0,3,2024.0,10.0,8.0,0.0,1.0,1.0,5.0,160.0,0.0,3.0,14.0,5560,289000,20003640,8,1,0.0,0.0,5.0,11,702.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11476954,3.0,5,1988.0,6.0,8.0,0.0,1.0,1200.0,6.0,415.0,0.0,4.0,10.0,1180,2575000,11476954,3,2,0.0,1.0,5.0,11,2600.0,1.0,1.0,4.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/galmaarden/1570/11476947,1.0,3,1966.0,13.0,8.0,0.0,0.0,0.0,4.0,215.0,0.0,4.0,7.0,1570,389000,11476947,6,0,0.0,0.0,1.0,11,1026.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/hamme-mille/1320/11476942,2.0,4,1993.0,24.0,8.0,0.0,1.0,1100.0,5.0,300.0,0.0,4.0,11.0,1320,749900,11476942,4,1,0.0,0.0,3.0,11,1200.0,1.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/11476890,3.0,4,2020.0,1.0,8.0,0.0,0.0,0.0,6.0,647.0,0.0,4.0,14.0,2930,4200000,11476890,5,0,0.0,0.0,3.0,23,5137.0,0.0,1.0,0.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/ravels/2380/11476875,1.0,1,2019.0,37.0,8.0,0.0,0.0,0.0,6.0,84.0,0.0,2.0,14.0,2380,249000,11476875,5,0,0.0,0.0,5.0,20,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/11476870,2.0,4,1980.0,20.0,8.0,0.0,0.0,0.0,4.0,270.0,0.0,4.0,3.0,2580,519000,11476870,5,0,0.0,0.0,3.0,11,2610.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/saint-gilles/1060/11476867,4.0,6,1930.0,6.0,8.0,0.0,1.0,50.0,0.0,290.0,0.0,2.0,0.0,1060,649000,11476867,3,2,0.0,3.0,1.0,1,150.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/finnevaux/5560/20003614,1.0,4,2024.0,10.0,8.0,0.0,1.0,1.0,5.0,150.0,0.0,3.0,14.0,5560,289000,20003614,8,1,0.0,0.0,5.0,11,752.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20003611,1.0,2,1930.0,20.0,8.0,0.0,0.0,0.0,2.0,103.0,0.0,3.0,3.0,2800,219000,20003611,5,0,0.0,0.0,0.0,11,100.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/20003570,1.0,2,1975.0,6.0,8.0,0.0,1.0,120.0,6.0,100.0,90.0,0.0,11.0,1050,1660,20003570,3,2,0.0,1.0,5.0,10,0.0,0.0,1.0,1.0,2,1
